trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
8/3/2020 17:44,3.78E+14,fraud_Crooks and Sons,personal_care,6.24,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",22/02/1969,e660cdbdd6b07baa295f0e2b437958a3,1362764649,36.521846,-83.301852,0
8/3/2020 17:44,3.03E+13,fraud_Stark-Batz,entertainment,77.78,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,13/06/2000,6758408457e65b4361849d3182c481dc,1362764675,35.481626,-91.092007,0
8/3/2020 17:44,3.50E+15,fraud_Barton LLC,kids_pets,71.35,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,30/11/1999,4be48106a455e986ec610a7d1105546e,1362764694,33.753327,-111.943558,0
8/3/2020 17:45,4.50E+12,fraud_Reilly and Sons,health_fitness,5.2,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,7/4/1965,8efe14df39ae85c4649426856af80f50,1362764738,38.989289,-76.498493,0
8/3/2020 17:46,2.72E+15,fraud_Schumm PLC,shopping_net,3.67,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.349,151785,Pathologist,28/03/1974,03b9c8065d2042129b366f8102c93833,1362764769,37.429206,-86.81267,0
8/3/2020 17:46,3.76E+14,"fraud_Yost, Schamberger and Windler",kids_pets,23.25,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",31/05/1948,fa9e20106eb0eea55a744f12a01e0f66,1362764808,39.818625,-98.420376,0
8/3/2020 17:47,4.29E+15,"fraud_Schroeder, Hauck and Treutel",entertainment,38.23,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413,-81.69,2206,Biomedical scientist,31/12/1986,abae1be1ab13fd03c2d928e369f55872,1362764828,34.404961,-81.601841,0
8/3/2020 17:47,4.13E+15,fraud_Hammes-Beatty,kids_pets,66.59,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.188,1831,Barrister's clerk,18/10/1953,e798c66c45057635a24d3fe41d65b672,1362764866,40.014153,-81.508551,0
8/3/2020 17:48,3.74E+14,fraud_Schmeler-Howe,personal_care,45.67,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,3/4/1942,c96b21ac1fcea7f01c1071f20a16798a,1362764900,45.410617,-120.705254,0
8/3/2020 17:48,5.54E+15,"fraud_Towne, Greenholt and Koepp",shopping_net,33.23,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,4/4/1985,27d03b09fbabda04c8645167c262843a,1362764909,43.156122,-70.238364,0
8/3/2020 17:48,3.01E+13,fraud_Watsica LLC,personal_care,23.12,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",17/08/1980,8da01edbfe049768a5257482206f8679,1362764911,39.032157,-75.281757,0
8/3/2020 17:48,6.01E+15,fraud_Skiles LLC,home,1.77,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,2/11/1971,a52ac9e561314221dcfba8cfac22eb36,1362764926,32.287022,-86.131214,0
8/3/2020 17:49,4.51E+15,"fraud_Parker, Nolan and Trantow",entertainment,48.12,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",2/9/1988,8c5107378c66796a2dde5551cdc25a02,1362764980,41.196305,-104.738214,0
8/3/2020 17:50,6.01E+15,"fraud_Cole, Hills and Jewess",home,40.34,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155,43.1699,-72.8515,828,Scientific laboratory technician,30/08/1957,20a5dd5355b13f23ad2cef161c926737,1362765031,43.055832,-72.37757,0
8/3/2020 17:50,6.54E+15,"fraud_Champlin, Rolfson and Connelly",travel,9.72,Michelle,Beck,F,2887 Olson Road Suite 439,Minneapolis,MN,55428,45.0632,-93.3811,1022298,Analytical chemist,28/10/1967,977d8447f8e8bd9fb479bf0ea48182ab,1362765031,45.345728,-92.603238,0
8/3/2020 17:51,3.04E+13,"fraud_Wuckert, Wintheiser and Friesen",home,88,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,2/7/1982,da2c6e8690e16ab6c48a09fd2abfa562,1362765075,39.677024,-75.488418,0
8/3/2020 17:51,4.03E+12,fraud_Kuhic LLC,shopping_net,21.55,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,18/05/1977,eec74e066031d78318fe0722ac98b3df,1362765087,40.610245,-71.257716,0
8/3/2020 17:51,3.04E+13,fraud_Goyette-Herzog,travel,7.75,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,22/06/1981,ddfc7f2804b1631879d686e73d87fac3,1362765087,41.558399,-75.817303,0
8/3/2020 17:52,4.59E+15,fraud_Turner and Sons,shopping_pos,204.5,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",5/7/1997,9f6949148fd86ecd66be922d347e9b40,1362765134,32.685633,-81.141458,0
8/3/2020 17:52,6.30E+11,"fraud_Willms, Kris and Bergnaum",shopping_pos,9.31,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,21/06/1978,75ea5da45fe3bf45407c1539be09e147,1362765137,49.367029,-117.635642,0
8/3/2020 17:53,2.13E+14,fraud_Bernier and Sons,kids_pets,109.89,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,24/12/1984,267ad0fc19672d2c15bba03e24fb73ab,1362765186,32.428534,-89.518333,0
8/3/2020 17:53,6.01E+15,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,198.73,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,8/4/1993,c8f0dda88b101f5be177c25bf37b0f13,1362765197,34.704361,-91.50801,0
8/3/2020 17:53,6.54E+15,fraud_Dibbert and Sons,entertainment,60.98,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,22/09/1997,18e1e6a11396d06f0d350a59d6d03cd5,1362765204,41.436603,-80.601674,0
8/3/2020 17:53,6.55E+15,fraud_Erdman-Schaden,personal_care,46.37,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,5/5/1945,50cd96db86b1425706731f150ed506a7,1362765209,40.40592,-76.424841,0
8/3/2020 17:53,1.80E+14,"fraud_Mante, Luettgen and Hackett",health_fitness,62.33,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,19/07/1974,ba618289ee8c5bbc651c98aa0c248671,1362765213,41.294736,-74.469888,0
8/3/2020 17:53,2.13E+14,"fraud_Medhurst, Labadie and Gottlieb",travel,1.55,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,17/04/1970,9427e6a6a40c045af299bf535940f181,1362765225,43.873805,-70.894094,0
8/3/2020 17:54,3.50E+15,fraud_Swift PLC,kids_pets,12.27,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,31/05/1999,e0fc10cdd3080739b444a3a0c2af1c30,1362765243,47.486112,-117.713263,0
8/3/2020 17:54,3.71E+14,fraud_Metz-Boehm,shopping_pos,1.83,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,24/12/1974,4c7cce0df3a481b7e9d9466a45e7c6d3,1362765256,38.675115,-88.877656,0
8/3/2020 17:55,4.91E+15,"fraud_Denesik, Powlowski and Pouros",home,46.93,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",24/07/1992,9a9c4259701079688a23a91f9e6a1004,1362765345,31.686699,-97.857748,0
8/3/2020 17:55,3.55E+15,"fraud_Turcotte, Batz and Buckridge",health_fitness,131.63,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",30/04/1962,d519081257b04decab9f10c728d05ba5,1362765357,38.560652,-88.116608,0
8/3/2020 17:56,4.52E+15,fraud_Stoltenberg-Beatty,shopping_pos,2.96,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,26/02/1993,ba158bd5381173fc42b5f38e5cdfdc9c,1362765378,26.72333,-81.03177,0
8/3/2020 17:56,3.60E+15,"fraud_Turner, Ruecker and Parisian",misc_pos,1.09,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,27/05/1973,9412c2cd486740a7585f95cabef751b6,1362765383,41.96082,-77.626077,0
8/3/2020 17:56,4.93E+15,fraud_Conroy Ltd,shopping_pos,2.12,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,29/09/1976,794a3f5e55e36d499563d652b47a445e,1362765394,44.224497,-93.528901,0
8/3/2020 17:56,4.49E+18,fraud_Ernser-Feest,home,58.22,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,23/08/1929,61962a07cdbf060f50c05cbcbbee5041,1362765413,33.767158,-81.447326,0
8/3/2020 17:57,3.02E+13,fraud_Kutch-Wilderman,home,91.75,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,24/03/1980,df33d31e82249df2de70be67f4d217ff,1362765454,38.836675,-80.950735,0
8/3/2020 17:57,1.80E+14,fraud_Barton LLC,kids_pets,49.04,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",22/09/1972,feb35eb9ca97ecf12606d198e74e0bb7,1362765458,34.101909,-116.599022,0
8/3/2020 17:58,4.18E+15,"fraud_Kihn, Brakus and Goyette",personal_care,21.29,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",29/03/1981,978449e3e81043d5d51789c595ef0c56,1362765513,42.266369,-87.074552,0
8/3/2020 17:58,6.59E+15,fraud_Bernhard-Lesch,food_dining,3.83,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,12/6/1983,3bcd2ab0e48aafdd12a289983c8512b9,1362765515,42.582218,-77.520721,0
8/3/2020 17:58,3.72E+14,fraud_Waelchi Inc,kids_pets,26.48,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,13/03/1970,7389505ccd8aa5a1fcc95628f6cc269f,1362765528,44.157654,-103.511729,0
8/3/2020 17:59,4.26E+12,fraud_Crona and Sons,kids_pets,55.99,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",4/8/1997,0299f409c9b4aaffee73635281fbbff9,1362765543,37.351456,-83.168591,0
8/3/2020 17:59,4.84E+15,"fraud_Roberts, Ryan and Smith",personal_care,96.52,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,12/4/1979,53a1aa229bacc778df4ff7c264d44f62,1362765560,46.480789,-85.392211,0
8/3/2020 18:01,6.01E+15,"fraud_Lakin, Ferry and Beatty",food_dining,60.88,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,31/07/1975,98677f72c8b254f45c203ba868fec495,1362765662,40.008141,-104.297767,0
8/3/2020 18:01,3.85E+13,fraud_Stiedemann Inc,misc_pos,6.12,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,14/05/1989,750ea4bf092c75acb4b844aeb922e4c4,1362765695,35.943798,-81.009078,0
8/3/2020 18:01,60490596305,fraud_Goyette-Herzog,travel,7.8,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",19/05/1963,4401e721b53ed66497d76441871b93ca,1362765698,33.969974,-90.860556,0
8/3/2020 18:01,1.80E+14,fraud_Shanahan-Lehner,personal_care,9.6,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,8/12/1953,93ea9c6a378141fe5a2bf55d4649b4dd,1362765711,35.899527,-80.244347,0
8/3/2020 18:02,4.59E+12,fraud_Fritsch and Sons,health_fitness,40.33,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,18/04/1972,1783401d231a4e503e40d092e5a569e8,1362765730,39.712262,-93.811129,0
8/3/2020 18:03,3.59E+15,fraud_Spencer PLC,entertainment,13.28,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",5/3/1972,5ad4c5af0fd61d2950389c2b74f9948a,1362765793,43.29613,-97.556757,0
8/3/2020 18:03,3.58E+15,fraud_Leffler-Goldner,personal_care,21.35,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",25/08/1983,e3e9843266bdfe573621be4024faea37,1362765828,40.29328,-81.340562,0
8/3/2020 18:03,3.57E+15,fraud_Jacobi and Sons,shopping_pos,7.81,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",17/01/1990,dc4e6859006d60da3bdf030f1c522f09,1362765828,39.722929,-110.314122,0
8/3/2020 18:03,5.81E+11,fraud_Berge-Ullrich,home,85.12,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,6/10/1989,e6101eb6c09afcbaa17df99060491f61,1362765828,37.253988,-97.171372,0
8/3/2020 18:05,1.80E+14,"fraud_Durgan, Gislason and Spencer",home,87.37,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",20/01/1992,227af35974e36020563d081f9332e429,1362765918,40.601715,-88.086635,0
8/3/2020 18:05,2.66E+15,"fraud_Medhurst, Labadie and Gottlieb",travel,9.53,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,1/11/1946,27563f6d213a0dcb01d9cd8d5dedc10b,1362765930,41.744665,-83.450951,0
8/3/2020 18:07,4.43E+12,"fraud_Ledner, Hartmann and Feest",health_fitness,20.94,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,16/08/2000,ea9850428a8807a901668921546f07ea,1362766034,34.310488,-105.100478,0
8/3/2020 18:07,5.56E+15,"fraud_Hermiston, Pacocha and Smith",health_fitness,51.21,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,21/12/1945,edcb6dbef96b0c74e392070f3a5234f8,1362766035,42.4527,-121.552022,0
8/3/2020 18:07,4.45E+15,fraud_Rippin-VonRueden,health_fitness,15.05,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,11/9/1999,4619122800afcd68d425518b1ab8224b,1362766069,35.194111,-93.711275,0
8/3/2020 18:08,3.59E+15,fraud_Gleason-Macejkovic,shopping_net,138.08,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,29/02/1984,0b3c078d5bb216099330aa35b77dbbcc,1362766129,48.349112,-121.622411,0
8/3/2020 18:08,4.86E+18,"fraud_Yost, Schamberger and Windler",kids_pets,33.5,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",16/12/1977,6b5c7b81168f903251479da7091c5232,1362766137,30.31456,-91.713017,0
8/3/2020 18:09,4.18E+15,fraud_Kautzer and Sons,personal_care,25.8,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",29/03/1981,9ae05d95b2f87d11daa4ec9156970fde,1362766197,42.824342,-85.654562,0
8/3/2020 18:09,3.77E+14,fraud_Pollich LLC,home,29.83,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,14/02/1966,7f8da2a5b9d1c8ddd859b3ab0f6b2cde,1362766199,39.823597,-77.625524,0
8/3/2020 18:10,4.87E+15,"fraud_Turner, Ziemann and Lehner",food_dining,158.53,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,10/3/1974,b3ef8bd648ba6de1e393c3eb9d2c7edc,1362766237,48.495827,-123.261868,0
8/3/2020 18:10,3.45E+14,fraud_Thiel-Thiel,entertainment,78.83,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,30/01/1986,b10621de6e920b60ac0b0fcd95dca884,1362766252,28.066245,-80.515043,0
8/3/2020 18:11,4.61E+12,fraud_Fahey Inc,kids_pets,47.75,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,15/09/1988,f12240bdcf3138184cb86e713c00669d,1362766280,35.931549,-81.600284,0
8/3/2020 18:11,5.62E+11,"fraud_Hahn, Bahringer and McLaughlin",personal_care,154.27,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,14/03/1986,bd519e746172e12ef037b74a722ce025,1362766302,39.0104,-76.307622,0
8/3/2020 18:11,6.30E+11,fraud_Emmerich-Rau,personal_care,26.74,Heather,Stanton,F,445 Jerry Lights Apt. 081,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,22/04/1964,d36018c625c9627f1211d3815f6ed06b,1362766303,45.823062,-87.748129,0
8/3/2020 18:11,3.51E+15,"fraud_Crist, Jakubowski and Littel",home,11.32,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,26/06/1955,b496334076035dae57f6aa61b65b6d3b,1362766314,44.059949,-98.080233,0
8/3/2020 18:11,4.79E+18,fraud_Zulauf LLC,personal_care,1.12,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1/10/1978,8322d9f3404e4f222747976d18416e2a,1362766316,38.734899,-94.126099,0
8/3/2020 18:12,4.98E+15,fraud_Breitenberg LLC,travel,7.78,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,10/2/1935,d20763c49b7d1f6d3b8f12b69f2fdaeb,1362766355,41.008816,-100.256238,0
8/3/2020 18:13,4.25E+12,fraud_Altenwerth-Kilback,home,10.34,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,9/3/1939,82eb6fe725b8dfe2845f9e523f626a43,1362766390,40.473822,-82.598056,0
8/3/2020 18:13,3.56E+15,fraud_Hermann and Sons,shopping_pos,506.03,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,29/03/1991,363ef66dda5a9208aef05d3fa100dac6,1362766390,43.874029,-75.352943,0
8/3/2020 18:13,4.96E+12,"fraud_Bahringer, Bergnaum and Quitzon",home,6.45,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,4/12/1955,bcf0a1d4880c597c29271a8e7cc33abd,1362766430,40.34275,-102.068335,0
8/3/2020 18:13,3.05E+13,fraud_Abbott-Steuber,personal_care,46.14,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.489,7430,"Scientist, research (medical)",13/01/1955,914b1e5d5ed7c0274554c2e071ca9bcc,1362766435,43.181997,-72.457153,0
8/3/2020 18:14,3.52E+15,fraud_Kozey-Kuhlman,personal_care,24.21,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633,-80.4031,105638,"Librarian, public",7/5/1986,6d4070a8e24882868d5d7be49f30d05b,1362766448,27.41376,-80.106337,0
8/3/2020 18:14,3.60E+15,fraud_Lubowitz-Walter,kids_pets,42.53,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25/03/1988,d4d2f7b2e11f456c79acb175bdb934da,1362766452,39.97202,-92.678524,0
8/3/2020 18:14,2.13E+14,fraud_Morissette LLC,entertainment,22.72,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",15/01/1951,4a3c5fd752c01027fe865b4364a6306c,1362766455,40.48778,-124.781058,0
8/3/2020 18:14,4.22E+18,"fraud_Zemlak, Tillman and Cremin",personal_care,70.01,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,30/05/1974,a1706ecd95e53f79caecbca555171083,1362766479,38.505122,-83.824181,0
8/3/2020 18:14,4.84E+15,fraud_Kemmer-Buckridge,misc_pos,295.43,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,28/06/1999,ec04f9aed3ec80484e6ab55d5445f3ba,1362766480,40.295757,-91.336969,0
8/3/2020 18:15,4.06E+18,fraud_Pollich LLC,home,1.98,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",13/06/1963,2b3f123432be9b76cfaa1a666712a381,1362766525,42.517191,-111.255711,0
8/3/2020 18:15,3.01E+13,fraud_Bogisich-Weimann,kids_pets,25.06,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",23/06/1934,3f00cad4e26b585bfa7cc29841da20ec,1362766527,25.148533,-82.21651,0
8/3/2020 18:16,3.45E+14,"fraud_Mosciski, Ziemann and Farrell",shopping_net,7.35,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,30/01/1986,f082dd6dc5fdd5d4b237026e69b27613,1362766569,27.380128,-81.007954,0
8/3/2020 18:16,1.80E+14,fraud_Gerhold LLC,home,187.75,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",22/09/1972,13cae81be32460bc413de9000e2b0944,1362766572,33.532644,-117.216915,0
8/3/2020 18:16,2.25E+15,fraud_Mayert Group,shopping_pos,1.13,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,26/03/1976,1a7adb6911976d59f6357f0bed1811db,1362766611,38.350776,-75.8991,0
8/3/2020 18:16,3.77E+14,fraud_Kutch-Ferry,home,4.31,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,14/02/1966,b1223e8ae7d1643c8c94241d29b2e1cb,1362766612,39.321753,-77.329495,0
8/3/2020 18:17,6.53E+15,fraud_Mohr Inc,shopping_pos,1.81,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,19/03/1998,4b0076bb3557b041fa76078dd8295b08,1362766630,44.578259,-73.461352,0
8/3/2020 18:17,3.50E+15,fraud_Hudson-Grady,shopping_pos,3.66,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,30/11/1999,6b488a06b1762d01064c32e89bf5123f,1362766633,32.96438,-111.996759,0
8/3/2020 18:18,4.77E+18,fraud_Osinski Inc,personal_care,3.32,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,22/08/1954,79305918fd541abd2c221453ff55db9a,1362766693,40.683853,-78.17399,0
8/3/2020 18:18,60427851591,fraud_Wilkinson LLC,personal_care,68.8,Bradley,Martinez,M,3426 David Divide Suite 717,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,30/06/1976,18c526b2c09cb5fb2d30d6e9eca6bf55,1362766714,34.819577,-99.836935,0
8/3/2020 18:18,4.43E+18,fraud_Bartoletti and Sons,personal_care,92.12,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",2/1/1946,0008aef0dd9d3da1b347a52f2bec3402,1362766732,42.431659,-89.166418,0
8/3/2020 18:19,4.00E+15,fraud_Abbott-Rogahn,entertainment,22.91,Danielle,Hayden,F,03368 Michelle Trail,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1/1/1958,c4d437a17c4248bae3d109db524ce739,1362766756,34.468971,-91.924846,0
8/3/2020 18:19,3.75E+14,fraud_Berge-Ullrich,home,72.81,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",14/12/1976,b88f4830102eb34a55516d405909d013,1362766758,47.320917,-95.84111,0
8/3/2020 18:20,1.80E+14,fraud_Jerde-Hermann,travel,2.9,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",20/01/1992,961ff9775bc8f69818d24daa8d06b1f0,1362766814,42.10014,-88.392109,0
